114287,13/04/1995,Rob Roy,Michael Caton-Jones,Liam Neeson,Jessica Lange,John Hurt,Tim Roth,Eric Stoltz,Andrew Keir,Brian Cox,Brian McCardie,Gilbert Martin,Vicki Masson
112288,10/01/1995,The Addiction,Abel Ferrara,Lili Taylor,Christopher Walken,Annabella Sciorra,Edie Falco,Paul Calderon,Fredro Starr,Kathryn Erbe,Michael Imperioli,Jamal Simmons,Robert W. Castle
112462,16/06/1995,Batman Forever,Joel Schumacher,Val Kilmer,Tommy Lee Jones,Jim Carrey,Nicole Kidman,Chris O'Donnell,Michael Gough,Pat Hingle,Drew Barrymore,Debi Mazar,Elizabeth Sanders
112495,24/05/1995,Beyond Rangoon,John Boorman,Patricia Arquette,U Aung Ko,Frances McDormand,Spalding Gray,Tiara Jacquelina,Kuswadinata,Victor Slezak,Jit Murad,Ye Myint,Cho Cho Myint
112541,15/09/1995,Blue in the Face,Paul Auster,Lou Reed,Michael J. Fox,Roseanne Barr,Mel Gorham,Jim Jarmusch,Lily Tomlin,Jared Harris,Giancarlo Esposito,Malik Yoba,José Zúñiga
109370,08/06/1995,Canadian Bacon,Michael Moore,John Candy,Alan Alda,Rhea Perlman,Kevin Pollak,Rip Torn,Kevin J. O'Connor,Bill Nunn,G.D. Spradlin,Steven Wright,Jim Belushi
112642,26/05/1995,Casper,Brad Silberling,Chauncey Leopardi,Spencer Vrooman,Malachi Pearson,Cathy Moriarty,Eric Idle,Ben Stein,Don Novello,Fred Rogers,Terry Murphy,Bill Pullman
112688,15/09/1995,Clockers,Spike Lee,Harvey Keitel,John Turturro,Delroy Lindo,Mekhi Phifer,Isaiah Washington,Keith David,Peewee Love,Regina Taylor,Thomas Jefferson Byrd,Sticky Fingaz
112715,09/06/1995,Congo,Frank Marshall,Laura Linney,Dylan Walsh,Ernie Hudson,Tim Curry,Grant Heslov,Joe Don Baker,Lola Noh,Mary Ellen Trainor,Misty Rosas,Stuart Pankin
112740,12/05/1995,Crimson Tide,Tony Scott,Denzel Washington,Gene Hackman,Matt Craven,George Dzundza,Viggo Mortensen,James Gandolfini,Rocky Carroll,Jaime Gomez,Michael Milhoan,Scott Burkholder
109508,10/09/1994,Crumb,Terry Zwigoff,Robert Crumb,Aline Kominsky-Crumb,Charles Crumb,Maxon Crumb,Robert Hughes,Martin Muller,Don Donahue,Dana Morgan,Trina Robbins,Spain Rodriguez
112851,25/08/1995,Desperado,Robert Rodriguez,Antonio Banderas,Salma Hayek,Joaquim de Almeida,Cheech Marin,Steve Buscemi,Carlos Gómez,Quentin Tarantino,Tito Larriva,Angel Aviles,Danny Trejo
112857,15/09/1995,Devil in a Blue Dress,Carl Franklin,Denzel Washington,Tom Sizemore,Jennifer Beals,Don Cheadle,Maury Chaykin,Terry Kinney,Mel Winkler,Albert Hall,Lisa Nicole Carson,Jernard Burks
112864,19/05/1995,Die Hard: With a Vengeance,John McTiernan,Bruce Willis,Jeremy Irons,Samuel L. Jackson,Graham Greene,Colleen Camp,Larry Bryggman,Anthony Peck,Nick Wyman,Sam Phillips,Kevin Chamberlin
112887,27/10/1995,The Doom Generation,Gregg Araki,James Duval,Rose McGowan,Johnathon Schaech,Cress Williams,Skinny Puppy,Dustin Nguyen,Margaret Cho,Lauren Tewes,Christopher Knight,Nicky Katt
113044,12/10/1995,Feast of July,Christopher Menaul,Embeth Davidtz,Tom Bell,Gemma Jones,James Purefoy,Ben Chaplin,Kenneth Anderson,Greg Wise,David Neal,Julian Protheroe,Mark Neal
113071,07/07/1995,First Knight,Jerry Zucker,Sean Connery,Richard Gere,Julia Ormond,Ben Cross,Liam Cunningham,Christopher Villiers,Valentine Pelka,Colin McCormack,Ralph Ineson,John Gielgud
113114,19/07/1995,Free Willy 2 - The Adventure Home,Dwight H. Little,Jason James Richter,Francis Capra,Mary Kate Schellhardt,August Schellenberg,Michael Madsen,Jayne Atkinson,Mykelti Williamson,Elizabeth Peña,Jon Tenney,Paul Tuerpe
113243,14/09/1995,Hackers,Iain Softley,Jonny Lee Miller,Angelina Jolie,Jesse Bradford,Matthew Lillard,Laurence Mason,Renoly Santiago,Fisher Stevens,Alberta Watson,Darren Lee,Peter Y. Kim
113464,18/08/1995,Jeffrey,Christopher Ashley,Steven Weber,Peter Jacobson,Tom Cayler,David Thornton,Lee Mark Nelson,John Ganun,Michael T. Weiss,Joe Dain,Jeffrey Ross,Irma St. Paule
113481,26/05/1995,Johnny Mnemonic,Robert Longo,Keanu Reeves,Dina Meyer,Ice-T,Takeshi Kitano,Denis Akiyama,Dolph Lundgren,Henry Rollins,Barbara Sukowa,Udo Kier,Tracy Tweed
113492,30/06/1995,Judge Dredd,Danny Cannon,Sylvester Stallone,Armand Assante,Rob Schneider,Jürgen Prochnow,Max von Sydow,Diane Lane,Joanna Miles,Joan Chen,Balthazar Getty,Maurice Roëves
113500,12/04/1995,Jury Duty,John Fortenberry,Pauly Shore,Tia Carrere,Stanley Tucci,Brian Doyle-Murray,Abe Vigoda,Charles Napier,Richard Edson,Richard Riehle,Alex Datcher,Richard T. Jones
113540,28/07/1995,Kids,Larry Clark,Leo Fitzpatrick,Sarah Henderson,Justin Pierce,Joseph Chan,Johnathan Staci Kim,Adriane Brown,Sajan Bhagat,Billy Valdes,Billy Waldeman,Javier Nunez
113677,20/01/1995,Living in Oblivion,Tom DiCillo,Steve Buscemi,Catherine Keener,Dermot Mulroney,Danielle von Zerneck,James Le Gros,Rica Martens,Peter Dinklage,Kevin Corrigan,Hilary Gilford,Robert Wightman
113690,25/08/1995,Lord of Illusions,Clive Barker,Scott Bakula,J. Trevor Edmond,Daniel von Bargen,Kevin J. O'Connor,Joseph Latimore,Sheila Tousey,Susan Traylor,Ashley Tesoro,Michael Angelo Stuno,Keith Brunsmann
107447,20/05/1993,Love & Human Remains,Denys Arcand,Thomas Gibson,Ruth Marshall,Cameron Bancroft,Mia Kirshner,Joanne Vannicola,Matthew Ferguson,Rick Roberts,Aidan Devine,Robert Higden,Sylvain Morin
113729,26/05/1995,Mad Love,Antonia Bird,Chris O'Donnell,Drew Barrymore,Matthew Lillard,Richard Chaim,Robert Nadir,Joan Allen,Jude Ciccolella,Amy Sakasitz,T.J. Lowther,Kevin Dunn
113749,20/10/1995,Mallrats,Kevin Smith,Shannen Doherty,Jeremy London,Jason Lee,Claire Forlani,Ben Affleck,Joey Lauren Adams,Renée Humphrey,Jason Mewes,Ethan Suplee,Stan Lee
113820,30/06/1995,Mighty Morphin Power Rangers: The Movie,Bryan Spicer,Karan Ashley,Johnny Yong Bosch,Steve Cardenas,Jason David Frank,Amy Jo Johnson,David Yost,Paul Schrier,Jason Narvy,Paul Freeman,Gabrielle Fitzpatrick
113851,29/09/1995,Moonlight and Valentino,David Anspaugh,Elizabeth Perkins,Whoopi Goldberg,Shadia Simmons,Erica Luttrell,Matthew Koller,Gwyneth Paltrow,Kathleen Turner,Scott Wickware,Kelli Fox,Harrison Liu
110604,28/09/1995,Mute Witness,Anthony Waller,Marina Zudina,Fay Ripley,Evan Richards,Oleg Yankovskiy,Igor Volkov,Sergei Karlenkov,Alec Guinness,Aleksandr Pyatkov,Nikolai Pastukhov,Aleksandr Bureyev
110620,13/09/1994,Nadja,Michael Almereyda,Elina Löwensohn,Nic Ratner,Karl Geary,Peter Fonda,Martin Donovan,Jack Lotz,Galaxy Craze,David Lynch,Isabel Gillies,José Zúñiga
113957,28/07/1995,The Net,Irwin Winkler,Sandra Bullock,Jeremy Northam,Dennis Miller,Diane Baker,Wendy Gazelle,Ken Howard,Ray McKinnon,Daniel Schorr,L. Scott Caldwell,Robert Gossett
113986,12/07/1995,Nine Months,Chris Columbus,Hugh Grant,Julianne Moore,Tom Arnold,Joan Cusack,Jeff Goldblum,Robin Williams,Mia Cottet,Joey Simmrin,Ashley Johnson,Alexa PenaVega
114095,09/06/1995,Party Girl,Daisy Mayer von Scherler,Parker Posey,Anthony DeSando,Guillermo Díaz,Donna Mitchell,Liev Schreiber,Omar Townsend,Sasha von Scherler,Lum Chang Pang,Elizabeth Beer,Richard Topol
114194,01/09/1995,The Prophecy,Gregory Widen,Christopher Walken,Elias Koteas,Virginia Madsen,Eric Stoltz,Viggo Mortensen,Amanda Plummer,Moriah 'Shining Dove' Snyder,Adam Goldberg,Steve Hytner,J.C. Quinn
114241,17/11/1995,Reckless,Norman René,Mia Farrow,Tony Goldwyn,Juana Barrios,Mike Heibeck,Vee Brown,Jack Gilpin,Scott Glenn,Mary-Louise Parker,William Duell,Deborah Rush
114323,23/06/1995,Safe,Todd Haynes,Julianne Moore,Xander Berkeley,Dean Norris,Julie Burgess,Ronnie Farer,Jodie Markell,Susan Norman,Martha Velez,Chauncey Leopardi,Saachiko
114345,13/10/1995,The Scarlet Letter,Roland Joffé,Demi Moore,Gary Oldman,Robert Duvall,Lisa Andoh,Edward Hardwicke,Robert Prosky,Roy Dotrice,Joan Plowright,Malcolm Storry,James Bearden
114435,25/08/1995,The Show,Brian Robbins,Afrika Bambaataa,Kurtis Blow,Sean 'Diddy' Combs,Dr. Dre,Andre Harrell,Doc Ice,Kid Capri,Tripp Locc,Craig Mack,Method Man
114436,22/09/1995,Showgirls,Paul Verhoeven,Elizabeth Berkley,Kyle MacLachlan,Gina Gershon,Glenn Plummer,Robert Davi,Alan Rachins,Gina Ravera,Lin Tucci,Greg Travis,Al Ruscio
114478,09/06/1995,Smoke,Wayne Wang,Giancarlo Esposito,José Zúñiga,Stephen Gevedon,Harvey Keitel,Jared Harris,William Hurt,Daniel Auster,Harold Perrineau,Deirdre O'Connell,Victor Argo
114496,04/08/1995,Something to Talk About,Lasse Hallström,Julia Roberts,Dennis Quaid,Robert Duvall,Gena Rowlands,Kyra Sedgwick,Brett Cullen,Haley Aull,Muse Watson,Anne Shropshire,Ginnie Randall
114508,07/07/1995,Species,Roger Donaldson,Ben Kingsley,Michael Madsen,Alfred Molina,Forest Whitaker,Marg Helgenberger,Natasha Henstridge,Michelle Williams,Jordan Lund,Don Fischer,Scott McKenna
114534,15/09/1995,The Stars Fell on Henrietta,James Keach,Robert Duvall,Aidan Quinn,Frances Fisher,Brian Dennehy,Lexi Randall,Kaytlyn Knowles,Francesca Eastwood,Joe Stevens,Billy Bob Thornton,Victor Wong
114558,13/10/1995,Strange Days,Kathryn Bigelow,Ralph Fiennes,Angela Bassett,Juliette Lewis,Tom Sizemore,Michael Wincott,Vincent D'Onofrio,Glenn Plummer,Brigitte Bako,Richard Edson,William Fichtner
114666,08/09/1995,The Tie That Binds,Wesley Strick,Daryl Hannah,Keith Carradine,Moira Kelly,Vincent Spano,Julia Devin,Ray Reinhardt,Barbara Tarbuck,Ned Vaughn,Kerrie Cullen,Bob Minor
114663,27/10/1995,Three Wishes,Martha Coolidge,Patrick Swayze,Mary Elizabeth Mastrantonio,Joseph Mazzello,Seth Mumy,David Marshall Grant,Jay O. Sanders,Michael O'Keefe,John Diehl,Diane Venora,David Zahorsky
114702,02/11/1995,Total Eclipse,Agnieszka Holland,Leonardo DiCaprio,David Thewlis,Romane Bohringer,Dominique Blanc,Félicie Pasotti,Nita Klein,James Thierrée,Emmanuelle Oppo,Denise Chalem,Andrzej Seweryn
114682,07/09/1995,"To Wong Foo, Thanks for Everything! Julie Newmar",Beeban Kidron,Wesley Snipes,Patrick Swayze,John Leguizamo,Stockard Channing,Blythe Danner,Arliss Howard,Jason London,Chris Penn,Melinda Dillon,Beth Grant
114781,13/07/1995,Under Siege 2: Dark Territory,Geoff Murphy,Steven Seagal,Eric Bogosian,Everett McGill,Katherine Heigl,Morris Chestnut,Peter Greene,Patrick Kilpatrick,Scott Sowers,Afifi Alaouie,Andy Romano
114798,15/09/1995,Unstrung Heroes,Diane Keaton,Andie MacDowell,John Turturro,Michael Richards,Maury Chaykin,Nathan Watt,Anne De Salvo,Celia Weston,Jack McGee,Candice Azzara,Kendra Krull
114805,11/08/1995,Unzipped,Douglas Keeve,Roseanne Barr,Sandra Bernhard,Robert Best,Natane Boudreau,Carla Bruni,Naomi Campbell,Helena Christensen,Cindy Crawford,Debbie Deitering,Meghan Douglas
114887,11/08/1995,A Walk in the Clouds,Alfonso Arau,Keanu Reeves,Aitana Sánchez-Gijón,Anthony Quinn,Giancarlo Giannini,Angélica Aragón,Evangelina Elizondo,Freddy Rodríguez,Debra Messing,Febronio Covarrubias,Roberto Huerta
114898,28/07/1995,Waterworld,Kevin Reynolds,Kevin Costner,Chaim Jeraffi,Rick Aviles,R.D. Call,Zitto Kazann,Leonardo Cimino,Zakes Mokae,Luke Ka'ili Jr.,Anthony DeMasters,Willy Petrovic
114928,01/12/1995,White Man's Burden,Desmond Nakano,John Travolta,Harry Belafonte,Kelly Lynch,Margaret Avery,Tom Bower,Andrew Lawrence,Bumper Robinson,Tom Wright,Sheryl Lee Ralph,Judith Drake
114938,01/12/1995,Wild Bill,Walter Hill,Jeff Bridges,Ellen Barkin,John Hurt,Diane Lane,Keith Carradine,David Arquette,Christina Applegate,Bruce Dern,James Gammon,Marjoe Gortner
109340,12/10/1994,The Browning Version,Mike Figgis,Albert Finney,Greta Scacchi,Matthew Modine,Julian Sands,Michael Gambon,Ben Silverstone,Jim Sturgess,Joseph Beattie,Mark Bolton,Tom Havelock
112602,04/08/1995,Bushwhacked,Greg Beeman,Daniel Stern,Jon Polito,Brad Sullivan,Ann Dowd,Anthony Heald,Tom Wood,Blake Bashoff,Corey Carrier,Michael Galeota,Max Goldblatt
111579,01/05/1994,Burnt by the Sun,Nikita Mikhalkov,Oleg Menshikov,Nikita Mikhalkov,Ingeborga Dapkunaite,Nadezhda Mikhalkova,Vyacheslav Tikhonov,Svetlana Kryuchkova,Vladimir Ilin,Alla Kazanskaya,Nina Arkhipova,Avangard Leontev
110882,09/06/1994,Before the Rain,Milcho Manchevski,Grégoire Colin,Josif Josifovski,Boris Delcevski,Dejan Velkov,Kiril Ristoski,Mladen Krstevski,Dzemail Maksut,Labina Mitevska,Mile Jovanovski,Milica Stojanova
112471,27/01/1995,Before Sunrise,Richard Linklater,Ethan Hawke,Julie Delpy,Andrea Eckert,Hanno Pöschl,Karl Bruckschwaiger,Tex Rubinowitz,Erni Mangold,Dominik Castell,Haymon Maria Buttinger,Harald Waiglein
112508,10/02/1995,Billy Madison,Tamra Davis,Adam Sandler,Darren McGavin,Bridgette Wilson-Sampras,Bradley Whitford,Josh Mostel,Norm MacDonald,Mark Beltzman,Larry Hankin,Theresa Merritt,Dina Platias
112438,17/10/1995,The Babysitter,Guy Ferland,Alicia Silverstone,Jeremy London,J.T. Walsh,Lee Garlington,Nicky Katt,Lois Chiles,George Segal,Ryan Slater,Brittany English Stephens,Tuesday Knight
112571,03/02/1995,Boys on the Side,Herbert Ross,Whoopi Goldberg,Mary-Louise Parker,Drew Barrymore,Matthew McConaughey,James Remar,Billy Wirth,Anita Gillette,Dennis Boutsikaris,Estelle Parsons,Amy Aquino
112757,21/04/1995,The Cure,Peter Horton,Brad Renfro,Aeryk Egan,Delphine French,Mona Powell,Andrew Broder,Jeremy Howard,Joseph Mazzello,Annabella Sciorra,Diana Scarwid,Rosemary Corman
112643,04/08/1995,Castle Freak,Stuart Gordon,Jeffrey Combs,Barbara Crampton,Jonathan Fuller,Jessica Dollarhide,Massimo Sarchielli,Elisabeth Kaza,Luca Zingaretti,Helen Stirling,Alessandro Sebastian Satta,Raffaella Offidani
112679,16/03/1995,Circle of Friends,Pat O'Connor,Chris O'Donnell,Minnie Driver,Geraldine O'Rawe,Saffron Burrows,Alan Cumming,Colin Firth,Aidan Gillen,Mick Lally,Britta Smith,John Kavanagh
109445,13/09/1994,Clerks,Kevin Smith,Brian O'Halloran,Jeff Anderson,Marilyn Ghigliotti,Lisa Spoonauer,Jason Mewes,Kevin Smith,Scott Mosier,Scott Schiaffo,Al Berkowitz,Walter Flanagan
112883,01/10/1994,Don Juan DeMarco,Jeremy Leven,Marlon Brando,Johnny Depp,Faye Dunaway,Géraldine Pailhas,Bob Dishy,Rachel Ticotin,Talisa Soto,Marita Geraghty,Richard C. Sarafian,Tresa Hughes
109635,09/12/1994,Disclosure,Barry Levinson,Michael Douglas,Demi Moore,Donald Sutherland,Caroline Goodall,Roma Maffia,Dylan Baker,Rosemary Forsyth,Dennis Miller,Suzie Plakson,Nicholas Sadler
112899,01/01/1995,Dream Man,René Bonnière,Patsy Kensit,Bruce Greenwood,Andrew McCarthy,Denise Crosby,Armin Shimerman,Jim Byrnes,Jay Brazeau,John Cassini,Dawn Pendlebury,L. Harvey Gold
109676,08/12/1994,Drop Zone,John Badham,Wesley Snipes,Gary Busey,Yancy Butler,Michael Jeter,Corin Nemec,Kyle Secor,Luca Bercovici,Malcolm-Jamal Warner,Rex Linn,Grace Zabriskie
112854,28/04/1995,Destiny Turns on the Radio,Jack Baran,Dylan McDermott,Nancy Travis,James Le Gros,Quentin Tarantino,Jim Belushi,Janet Carroll,David Cross,Richard Edson,Bobcat Goldthwait,Barry Shabaka Henley
109579,04/05/1994,Death and the Maiden,Roman Polanski,Sigourney Weaver,Ben Kingsley,Stuart Wilson,Krystia Mova,Jonathan Vega,Rodolphe Vega,Gilberto Cortés,Jorge Cruz,Carlos Moreno,Eduardo Valenzuela
109642,24/03/1995,Dolores Claiborne,Taylor Hackford,Kathy Bates,Jennifer Jason Leigh,Judy Parfitt,Christopher Plummer,David Strathairn,Eric Bogosian,John C. Reilly,Ellen Muth,Bob Gunton,Roy Cooper
109686,16/12/1994,Dumb and Dumber,Peter Farrelly,Jim Carrey,Jeff Daniels,Lauren Holly,Mike Starr,Karen Duffy,Charles Rocket,Victoria Rowell,Joe Baker,Hank Brandt,Teri Garr
111797,03/08/1994,Eat Drink Man Woman,Ang Lee,Sihung Lung,Yu-Wen Wang,Chien-Lien Wu,Kuei-Mei Yang,Sylvia Chang,Winston Chao,Chao-jung Chen,Chit-Man Chan,Yu Chen,Ah-Lei Gua
109759,24/09/1994,Exotica,Atom Egoyan,Bruce Greenwood,Mia Kirshner,Don McKellar,Elias Koteas,Arsinée Khanjian,Victor Garber,Sarah Polley,David Hemblen,Calvin Green,Jack Blum
109758,14/10/1994,Exit to Eden,Garry Marshall,Dana Delany,Paul Mercurio,Rosie O'Donnell,Dan Aykroyd,Hector Elizondo,Stuart Wilson,Iman,Sean O'Bryan,Stephanie Niznik,Phil Redrow
109707,27/09/1994,Ed Wood,Tim Burton,Johnny Depp,Martin Landau,Sarah Jessica Parker,Patricia Arquette,Jeffrey Jones,G.D. Spradlin,Vincent D'Onofrio,Bill Murray,Mike Starr,Max Casella
113117,05/05/1995,French Kiss,Lawrence Kasdan,Meg Ryan,Kevin Kline,Timothy Hutton,Jean Reno,François Cluzet,Suzan Anbeh,Renée Humphrey,Michael Riley,Laurent Spielvogel,Victor Garrivier
113097,19/05/1995,Forget Paris,Billy Crystal,Billy Crystal,Debra Winger,Joe Mantegna,Cynthia Stevenson,Richard Masur,Julie Kavner,William Hickey,Robert Costanzo,John Spencer,Tom Wright
113028,13/01/1995,Far from Home: The Adventures of Yellow Dog,Phillip Borsos,Mimi Rogers,Bruce Davison,Jesse Bradford,Tom Bower,Joel Palmer,Dakotah,Josh Wannamaker,Margot Finley,Matthew Bennett,St. Clair McColl
113198,07/04/1995,A Goofy Movie,Kevin Lima,Bill Farmer,Jason Marsden,Jim Cummings,Kellie Martin,Rob Paulsen,Wallace Shawn,Jenna von Oÿ,Frank Welker,Kevin Lima,Florence Stanley
113303,03/03/1995,Hideaway,Brett Leonard,Jeff Goldblum,Christine Lahti,Alicia Silverstone,Jeremy Sisto,Alfred Molina,Rae Dawn Chong,Kenneth Welsh,Suzy Joachim,Shirley Broderick,Tom McBeath
113089,02/06/1995,Fluke,Carlo Carlei,Samuel L. Jackson,Matthew Modine,Nancy Travis,Eric Stoltz,Max Pomeranc,Ron Perlman,Jon Polito,Bill Cobbs,Collin Wilcox Paxton,Federico Pacifici
109771,07/12/1994,Farinelli,Gérard Corbiau,Stefano Dionisi,Enrico Lo Verso,Elsa Zylberstein,Caroline Cellier,Marianne Basler,Jacques Boudet,Graham Valentine,Pier Paolo Capponi,Renaud du Peloux Romain de Saint,Delphine Zentout
113199,12/05/1995,Gordy,Mark Lewis,Doug Stone,Kristy Young,James Donadio,Deborah Hobart,Tom Lester,Michael Roescher,Tom Key,Jon Kohler,Afemo Omilami,Ted Manson
113234,01/12/1995,Gumby: The Movie,Art Clokey,Dal McKennon,Art Clokey,Gloria Clokey,Manny La Carruba,Alice Young,Janet MacDuff,Patti Morse,Bonnie Rudolph,David Ozzie Ahlers,David Archer
109906,16/09/1994,The Glass Shield,Charles Burnett,Erich Anderson,Richard Anderson,Thomas Babson,Monty Bane,Ernie Lee Banks,Michael Boatman,Jean Hubbard-Boone,James Boyce,Gaye Shannon-Burnett,Bernie Casey
110057,12/09/1994,Hoop Dreams,Steve James,William Gates,Arthur Agee,Emma Gates,Curtis Gates,Sheila Agee,Arthur 'Bo' Agee,Earl Smith,Gene Pingatore,Isiah Thomas,Marlyn Hopewell
110005,02/09/1994,Heavenly Creatures,Peter Jackson,Melanie Lynskey,Kate Winslet,Sarah Peirse,Diana Kent,Clive Merrison,Simon O'Connor,Jed Brophy,Peter Elliott,Gilbert Goldie,Geoffrey Heath
110066,06/01/1995,Houseguest,Randall Miller,Sinbad,Phil Hartman,Kim Greist,Kim Murphy,Chauncey Leopardi,Talia Seider,Paul Ben-Victor,Tony Longo,Jeffrey Jones,Stan Shaw
110116,16/12/1994,Immortal Beloved,Bernard Rose,Gary Oldman,Jeroen Krabbé,Isabella Rossellini,Johanna ter Steege,Marco Hofschneider,Miriam Margolyes,Barry Humphries,Valeria Golino,Gerard Horan,Christopher Fulford
110006,17/02/1995,Heavyweights,Steven Brill,David Goldman,Joseph Wayne Miller,Cody Burger,Allen Covert,Tim Blake Nelson,Nancy Ringham,Seth St. Laurent,Bobby Fain,Tom McGowan,Aaron Schwartz
113360,24/02/1995,The Hunted,J.F. Lawton,Christopher Lambert,John Lone,Joan Chen,Yoshio Harada,Yôko Shimada,Mari Natsuki,Tak Kubota,Masumi Okada,Tatsuya Irie,Michael Warren
110099,24/12/1994,I.Q.,Fred Schepisi,Tim Robbins,Meg Ryan,Walter Matthau,Lou Jacobi,Gene Saks,Joseph Maher,Stephen Fry,Tony Shalhoub,Frank Whaley,Charles Durning
110148,11/11/1994,Interview with the Vampire,Neil Jordan,Brad Pitt,Christian Slater,Virginia McCollam,John McConnell,Tom Cruise,Mike Seelig,Bellina Logan,Thandie Newton,Lyla Hay Owen,Lee E. Scharfstein
113463,31/03/1995,Jefferson in Paris,James Ivory,Nick Nolte,Gwyneth Paltrow,Estelle Eonnet,Thandie Newton,Seth Gilliam,Todd Boyce,Nigel Whitmey,Nicolas Silberg,Catherine Samie,Lionel Robert
110189,03/02/1995,The Jerky Boys,James Melkonian,John G. Brennan,Kamal Ahmed,Alan Arkin,William Hickey,Alan North,Brad Sullivan,James Lorinz,Suzanne Shepherd,Vincent Pastore,Brian Tarantina
110216,22/11/1994,Junior,Ivan Reitman,Arnold Schwarzenegger,Danny DeVito,Emma Thompson,Frank Langella,Pamela Reed,Aida Turturro,James Eckhouse,Megan Cavanagh,Welker White,Kathleen Chalfant
113501,17/02/1995,Just Cause,Arne Glimcher,Sean Connery,Laurence Fishburne,Kate Capshaw,Blair Underwood,Ed Harris,Christopher Murray,Ruby Dee,Scarlett Johansson,Daniel J. Travanti,Ned Beatty
113538,11/08/1995,A Kid in King Arthur's Court,Michael Gottlieb,Thomas Ian Nicholas,Joss Ackland,Art Malik,Paloma Baeza,Kate Winslet,Daniel Craig,David Tysall,Ron Moody,Barry Stanton,Michael Mehlmann
113552,21/04/1995,Kiss of Death,Barbet Schroeder,David Caruso,Samuel L. Jackson,Nicolas Cage,Helen Hunt,Kathryn Erbe,Stanley Tucci,Michael Rapaport,Ving Rhames,Philip Baker Hall,Anthony Heald
110367,21/12/1994,Little Women,Gillian Armstrong,Winona Ryder,Gabriel Byrne,Trini Alvarado,Samantha Mathis,Kirsten Dunst,Claire Danes,Christian Bale,Eric Stoltz,John Neville,Mary Wickes
113670,10/05/1995,A Little Princess,Alfonso Cuarón,Liesel Matthews,Eleanor Bron,Liam Cunningham,Rusty Schwimmer,Arthur Malet,Vanessa Chester,Errol Sitahal,Heather DeLoach,Taylor Fry,Darcie Bradford
110296,18/02/1994,Ladybird Ladybird,Ken Loach,Crissy Rock,Vladimir Vega,Sandie Lavelle,Mauricio Venegas,Ray Winstone,Clare Perkins,Jason Stracey,Luke Brown,Lily Farrell,Scottie Moore
109731,16/02/1994,L'Enfer,Claude Chabrol,Emmanuelle Béart,François Cluzet,Nathalie Cardone,André Wilms,Marc Lavoine,Christiane Minazzoli,Dora Doll,Mario David,Jean-Pierre Cassel,Thomas Chabrol
103994,16/04/1992,Like Water for Chocolate,Alfonso Arau,Marco Leonardi,Lumi Cavazos,Regina Torné,Mario Iván Martínez,Ada Carrasco,Yareli Arizmendi,Claudette Maillé,Pilar Aranda,Farnesio de Bernal,Joaquín Garrido
110322,16/12/1994,Legends of the Fall,Edward Zwick,Brad Pitt,Anthony Hopkins,Aidan Quinn,Julia Ormond,Henry Thomas,Karina Lombard,Tantoo Cardinal,Gordon Tootoosis,Paul Desmond,Christina Pickles
110443,24/03/1995,Major Payne,Nick Castle,Damon Wayans,Michael Ironside,Bam Bam Bigelow,Joseph Blaire,Orlando Brown,Peyton Chesson-Fohl,Stephen Coleman,Mark Conway,David DeHart,Joshua Todd Diveley
110365,27/10/1994,Little Odessa,James Gray,Tim Roth,Edward Furlong,Moira Kelly,Vanessa Redgrave,Paul Guilfoyle,Natalya Andreychenko,Maximilian Schell,David Vadim,Mina Bern,Boris McGiver
107566,08/06/1994,Mi Vida Loca,Allison Anders,Angel Aviles,Seidy Lopez,Jacob Vargas,Devine,Monica Lutton,Christina Solis,Panchito Gómez,Verónica Arellano,Arthur Esquer,Gabriel Gonzales
110391,21/10/1994,Love Affair,Glenn Gordon Caron,Warren Beatty,Annette Bening,Katharine Hepburn,Garry Shandling,Chloe Webb,Pierce Brosnan,Kate Capshaw,Paul Mazursky,Brenda Vaccaro,Glenn Shadix
113691,17/03/1995,Losing Isaiah,Stephen Gyllenhaal,Jessica Lange,Halle Berry,David Strathairn,Cuba Gooding Jr.,Daisy Eagan,Marc John Jefferies,Samuel L. Jackson,Joie Lee,Regina Taylor,LaTanya Richardson Jackson
110428,28/12/1994,The Madness of King George,Nicholas Hytner,Rupert Graves,Helen Mirren,Amanda Donohoe,Charlotte Curley,Peter Bride-Kirk,Eve Camden,Thomas Copeland,Joanna Hall,Cassandra Halliburton,Russell Martin
109836,04/11/1994,Mary Shelley's Frankenstein,Kenneth Branagh,Robert De Niro,Kenneth Branagh,Tom Hulce,Helena Bonham Carter,Aidan Quinn,Ian Holm,Richard Briers,John Cleese,Robert Hardy,Cherie Lunghi
113755,03/03/1995,Man of the House,James Orr,Chevy Chase,Farrah Fawcett,Jonathan Taylor Thomas,George Wendt,David Shiner,Art LaFleur,Richard Portnow,Richard Foronjy,Peter Appel,Chief Leonard George
110538,21/12/1994,Mixed Nuts,Nora Ephron,Steve Martin,Madeline Kahn,Robert Klein,Anthony LaPaglia,Juliette Lewis,Rob Reiner,Adam Sandler,Liev Schreiber,Rita Wilson,Parker Posey
110516,31/08/1994,Milk Money,Richard Benjamin,Melanie Griffith,Ed Harris,Michael Patrick Carter,Malcolm McDowell,Anne Heche,Casey Siemaszko,Philip Bosco,Brian Christopher,Adam LaVorgna,Kevin Scannell
110527,18/11/1994,Miracle on 34th Street,Les Mayfield,Richard Attenborough,Elizabeth Perkins,Dylan McDermott,J.T. Walsh,James Remar,Jane Leeves,Simon Jones,William Windom,Mara Wilson,Robert Prosky
